-3983.1135690000000977;467.3859734999999773;100.0000000000000000;951.8489909322491940
-3950.1185529999997925;509.9505207999999925;100.0000000000000000;999.7034296531491009
-3992.7744320000001608;523.1142309000000523;100.0000000000000000;979.6972919644808826
-3943.1764950000001591;519.8040863999999601;100.0000000000000000;995.7297728085667359
-3948.8554370000001654;536.6903390999999601;100.0000000000000000;1004.8218489358973784
-3967.2157670000001417;541.0143974999999728;100.0000000000000000;1010.3430378732546160
-3963.2813609999998334;557.3786149000000023;100.0000000000000000;1014.3864210627021976
-3996.5127670000001672;580.7876568000000361;100.0000000000000000;960.5419779344442759
-3963.3849660000000767;580.5604078999999729;100.0000000000000000;1018.9356506726788894
-3971.5410390000001826;598.5320705999999973;100.0000000000000000;1045.6103828796497055
-4047.3058439999999791;606.9343850000000202;100.0000000000000000;969.8350423894860342
-3941.9885840000001735;620.2363218000000415;100.0000000000000000;958.4821716610907743
-4009.4067639999998391;622.5430695999999671;100.0000000000000000;1043.3138640405788919
-3969.0133780000001025;633.7186580000000049;100.0000000000000000;950.9199829380669371
-3973.7296989999999823;478.1247276000000284;100.0000000000000000;995.2340161618867569
-3981.1092840000001161;513.2201968000000534;100.0000000000000000;996.7869342554847663
-3988.3802820000000793;592.4128580999999940;100.0000000000000000;1019.2566978224915601
-3937.4102939999997943;607.1467513999999710;100.0000000000000000;1049.7565281841730211
-4004.0070670000000064;612.8476729999999861;100.0000000000000000;1015.4889985495124165
-4009.4090519999999742;511.6888923000000204;100.0000000000000000;1037.6006196385253588
-4011.4598289999998997;462.8579105000000027;100.0000000000000000;1001.2299788954704809
-3938.0089809999999488;496.1482581000000209;100.0000000000000000;1048.7539692436253063
-3995.6443189999999959;495.3587536000000000;100.0000000000000000;1028.2991609586204049
-3966.1065140000000611;530.6239685000000463;100.0000000000000000;969.4576931375735285
-3943.8490990000000238;637.1592161999999462;100.0000000000000000;985.7104397566439502
-3964.4205870000000687;473.4166127999999958;100.0000000000000000;965.1912983043171153
-4005.4096030000000610;570.1161984000000302;100.0000000000000000;1027.3691652939880896
-3976.9333190000002105;640.7708538000000544;100.0000000000000000;1036.1162247449510687
-3822.5269290000001092;455.0222042999999985;100.0000000000000000;1033.6320329678969756
-3802.9945490000000063;467.6976867999999854;100.0000000000000000;969.5106050268776698
-3814.0811260000000402;468.7911273999999935;100.0000000000000000;991.1164098649363723
-3807.1832359999998516;475.4590451000000257;100.0000000000000000;1029.6583559788425646
-3868.9039320000001680;485.3754968000000076;100.0000000000000000;951.5742275630392442
-3846.4325600000001941;492.6264765999999895;100.0000000000000000;995.4745219958543885
